4141, 0, 2023, 0.0, ActualValue, 658115
4142, 0, 2023, 0.0, ActualValue, 658116
4143, 0, 2023, 0.0, ActualValue, 658131
4144, 0, 2023, 0.0, ActualValue, 658146
4145, 0, 2023, 0.0, ActualValue, 658161
4146, 0, 2023, 0.0, ActualValue, 658176
4147, 0, 2023, 0.0, ActualValue, 658177
4148, 0, 2023, 0.0, ActualValue, 658192
4149, 0, 2024, 0.0, ActualValue, 658193
4150, 0, 2023, 0.0, ActualValue, 658208
4151, 0, 2023, 0.0, ActualValue, 658223
4152, 0, 2023, 0.0, ActualValue, 658238
4153, 0, 2023, 0.0, ActualValue, 658253
4154, 0, 2023, 0.0, ActualValue, 658268
4155, 0, 2023, 0.0, ActualValue, 658283
4156, 0, 2023, 0.0, ActualValue, 658298
4157, 0, 2024, 0.0, ActualValue, 658299
4158, 0, 2023, 0.0, ActualValue, 658314
4159, 0, 2024, 0.0, ActualValue, 658315
4160, 0, 2023, 0.0, ActualValue, 658330
4161, 0, 2023, 0.0, ActualValue, 658345
4162, 0, 2024, 0.0, ActualValue, 658346
4163, 0, 2024, 0.0, ActualValue, 658347
4164, 0, 2023, 0.0, ActualValue, 658362
4165, 0, 2023, 0.0, ActualValue, 658377
4166, 0, 2023, 0.0, ActualValue, 658392
4167, 0, 2023, 0.0, ActualValue, 658407
4168, 0, 2023, 0.0, ActualValue, 658422
4169, 0, 2023, 0.0, ActualValue, 658437
4170, 0, 2023, 0.0, ActualValue, 658452
4171, 0, 2023, 0.0, ActualValue, 658467
4172, 0, 2024, 0.0, ActualValue, 658468
4173, 0, 2023, 0.0, ActualValue, 658469
4174, 0, 2023, 0.0, ActualValue, 658484
4175, 0, 2023, 0.0, ActualValue, 658499
4176, 0, 2023, 0.0, ActualValue, 658514
4177, 0, 2023, 0.0, ActualValue, 658529
4178, 0, 2023, 0.0, ActualValue, 658544
4179, 0, 2023, 0.0, ActualValue, 658559
4180, 0, 2023, 0.0, ActualValue, 658574
4181, 0, 2023, 0.0, ActualValue, 658589
4182, 0, 2023, 0.0, ActualValue, 658604
4183, 0, 2023, 0.0, ActualValue, 658619
4184, 0, 2023, 0.0, ActualValue, 658634
4185, 0, 2023, 0.0, ActualValue, 658649
4186, 0, 2023, 0.0, ActualValue, 658664
4187, 0, 2023, 0.0, ActualValue, 658679
4188, 0, 2023, 0.0, ActualValue, 658694
4189, 0, 2023, 0.0, ActualValue, 658709
4190, 0, 2023, 0.0, ActualValue, 658724
4191, 0, 2023, 0.0, ActualValue, 658739
4192, 0, 2024, 0.0, ActualValue, 658740
4193, 0, 2023, 0.0, ActualValue, 658755
4194, 0, 2023, 0.0, ActualValue, 658770
4195, 0, 2023, 0.0, ActualValue, 658785
4196, 0, 2023, 0.0, ActualValue, 658800
4197, 0, 2023, 0.0, ActualValue, 658815
4198, 0, 2023, 0.0, ActualValue, 658816
4199, 0, 2023, 0.0, ActualValue, 658831
4200, 0, 2023, 0.0, ActualValue, 658846
4201, 0, 2023, 0.0, ActualValue, 658861
4202, 0, 2023, 0.0, ActualValue, 658876
4203, 0, 2023, 0.0, ActualValue, 658891
4204, 0, 2023, 0.0, ActualValue, 658892
4205, 0, 2023, 0.0, ActualValue, 658907
4206, 0, 2023, 0.0, ActualValue, 658922
4207, 0, 2023, 0.0, ActualValue, 658937
4208, 0, 2023, 0.0, ActualValue, 658952
4209, 0, 2023, 0.0, ActualValue, 658967
4210, 0, 2023, 0.0, ActualValue, 658982
4211, 0, 2023, 0.0, ActualValue, 658997
4212, 0, 2023, 0.0, ActualValue, 659012
4213, 0, 2023, 0.0, ActualValue, 659027
4214, 0, 2023, 0.0, ActualValue, 659042
4215, 0, 2024, 0.0, ActualValue, 659043
4216, 0, 2024, 0.0, ActualValue, 659044
4217, 0, 2023, 0.0, ActualValue, 659059
4218, 0, 2024, 0.0, ActualValue, 659060
4219, 0, 2023, 0.0, ActualValue, 659075
4220, 0, 2023, 0.0, ActualValue, 659090
4221, 0, 2023, 0.0, ActualValue, 659105
4222, 0, 2023, 0.0, ActualValue, 659120
4223, 0, 2024, 0.0, ActualValue, 659121
4224, 0, 2023, 0.0, ActualValue, 659136
4225, 0, 2023, 0.0, ActualValue, 659151
4226, 0, 2023, 0.0, ActualValue, 659166
4227, 0, 2023, 0.0, ActualValue, 659181
4228, 0, 2023, 0.0, ActualValue, 659196
4229, 0, 2023, 0.0, ActualValue, 659211
4230, 0, 2023, 0.0, ActualValue, 659226
4231, 0, 2023, 0.0, ActualValue, 659241
4232, 0, 2024, 0.0, ActualValue, 659242
4233, 0, 2023, 0.0, ActualValue, 659257
4234, 0, 2024, 0.0, ActualValue, 659272
4235, 0, 2024, 0.0, ActualValue, 659273
4236, 0, 2024, 0.0, ActualValue, 659274
4237, 0, 2023, 0.0, ActualValue, 659289
4238, 0, 2023, 0.0, ActualValue, 659304
4239, 0, 2023, 0.0, ActualValue, 659319
4240, 0, 2023, 0.0, ActualValue, 659334
4241, 0, 2023, 0.0, ActualValue, 659349
4242, 0, 2023, 0.0, ActualValue, 659364
4243, 0, 2023, 0.0, ActualValue, 659379
4244, 0, 2023, 0.0, ActualValue, 659394
4245, 0, 2023, 0.0, ActualValue, 659409
4246, 0, 2024, 0.0, ActualValue, 659410
4247, 0, 2023, 0.0, ActualValue, 659425
4248, 0, 2024, 0.0, ActualValue, 659426
4249, 0, 2023, 0.0, ActualValue, 659441
2116, 0, 2024, 0.0, ActualValue, 637074
