2025, 30880.32, 46320.48, 0.0, 03EFWSH049, 2024-01-24 15:08:42, FundingCommitment, 2, 40, 0.4, 486747.16
2023, 95067.1, 63378.07, 0.0, 03EFWST042, 2024-01-24 15:08:43, FundingCommitment, 4, 60, 0.599999987377337, 536477.28
2024, 285201.3, 190134.2, 0.0, 03EFWST042, 2024-01-24 15:08:43, FundingCommitment, 12, 60, 0.6, 536477.28
2025, 47533.54, 31689.04, 0.0, 03EFWST042, 2024-01-24 15:08:43, FundingCommitment, 2, 60, 0.5999998990186889, 536477.28
2023, 42000.0, 28000.0, 0.0, 03EGTBB003, 2024-01-24 15:08:44, FundingCommitment, 7, 60, 0.6, 120000
2024, 30000.0, 20000.0, 0.0, 03EGTBB003, 2024-01-24 15:08:44, FundingCommitment, 5, 60, 0.6, 120000
2023, 44380.0, 29586.67, 0.0, 03EGTBB004, 2024-01-24 15:08:45, FundingCommitment, 7, 60, 0.5999999729607943, 126800
2024, 31699.99, 21133.34, 0.0, 03EGTBB004, 2024-01-24 15:08:45, FundingCommitment, 5, 60, 0.5999998485804321, 126800
2023, 20416.66, 30625.01, 0.0, 03EGTBE002, 2024-01-24 15:08:46, FundingCommitment, 5, 40, 0.39999984326531635, 122500
2024, 28583.33, 42875.0, 0.0, 03EGTBE002, 2024-01-24 15:08:46, FundingCommitment, 7, 40, 0.3999999720116605, 122500
2023, 15506.66, 23260.01, 0.0, 03EGTBE003, 2024-01-24 15:08:46, FundingCommitment, 4, 40, 0.39999979363716304, 116300
2024, 31013.33, 46520.0, 0.0, 03EGTBE003, 2024-01-24 15:08:46, FundingCommitment, 8, 40, 0.39999997420464206, 116300
2023, 18506.66, 27760.01, 0.0, 03EGTBE004, 2024-01-24 15:08:47, FundingCommitment, 4, 40, 0.3999998270893496, 138800
2024, 37013.33, 55520.0, 0.0, 03EGTBE004, 2024-01-24 15:08:47, FundingCommitment, 8, 40, 0.39999997838616635, 138800
2023, 4166.66, 6250.01, 0.0, 03EGTBE005, 2024-01-24 15:08:48, FundingCommitment, 1, 40, 0.3999992320002458, 125000
2024, 45833.33, 68750.0, 0.0, 03EGTBE005, 2024-01-24 15:08:48, FundingCommitment, 11, 40, 0.39999998254545405, 125000
2024, 50000.0, 75000.0, 0.0, 03EGTBY047, 2023-12-29 15:09:38, FundingCommitment, 12, 40, 0.4, 125000
2023, 6333.33, 9500.0, 0.0, 03EGTNW008, 2024-01-24 15:09:32, FundingCommitment, 2, 40, 0.39999987368418394, 95000
2024, 31666.66, 47500.01, 0.0, 03EGTNW008, 2024-01-24 15:09:32, FundingCommitment, 10, 40, 0.3999998989473727, 95000
2023, 7453.33, 11180.0, 0.0, 03EGTNW009, 2024-01-24 15:09:33, FundingCommitment, 2, 40, 0.3999998926654549, 111800
2024, 37266.66, 55900.01, 0.0, 03EGTNW009, 2024-01-24 15:09:33, FundingCommitment, 10, 40, 0.39999991413238234, 111800
2024, 53520.0, 80280.0, 0.0, 03EGTNW012, 2024-01-24 15:09:33, FundingCommitment, 12, 40, 0.4, 133800
2023, 3966.66, 5950.01, 0.0, 03EGTNW017, 2024-01-24 15:09:34, FundingCommitment, 1, 40, 0.3999991932775821, 119000
2024, 43633.33, 65450.0, 0.0, 03EGTNW017, 2024-01-24 15:09:34, FundingCommitment, 11, 40, 0.39999998166539286, 119000
2023, 8733.33, 13100.0, 0.0, 03EGTNW021, 2024-01-24 15:09:35, FundingCommitment, 2, 40, 0.39999990839693256, 131000
2024, 43666.66, 65500.01, 0.0, 03EGTNW021, 2024-01-24 15:09:35, FundingCommitment, 10, 40, 0.39999992671755946, 131000
2024, 48200.0, 72300.0, 0.0, 03EGTNW023, 2024-01-24 15:09:36, FundingCommitment, 12, 40, 0.4, 120500
2024, 38000.0, 57000.0, 0.0, 03EGTNW024, 2024-01-24 15:09:36, FundingCommitment, 12, 40, 0.4, 95000
2023, 25333.33, 38000.0, 0.0, 03EGTNW027, 2024-01-24 15:09:37, FundingCommitment, 8, 40, 0.39999996842105096, 95000
2024, 12666.66, 19000.01, 0.0, 03EGTNW027, 2024-01-24 15:09:37, FundingCommitment, 4, 40, 0.3999997473684476, 95000
2023, 13800.0, 20700.0, 0.0, 03EGTNW029, 2024-01-24 15:09:38, FundingCommitment, 4, 40, 0.4, 103500
2024, 27600.0, 41400.0, 0.0, 03EGTNW029, 2024-01-24 15:09:38, FundingCommitment, 8, 40, 0.4, 103500
2023, 23413.33, 35120.0, 0.0, 03EGTNW030, 2024-01-24 15:09:39, FundingCommitment, 8, 40, 0.39999996583143316, 87800
2024, 11706.66, 17560.01, 0.0, 03EGTNW030, 2024-01-24 15:09:39, FundingCommitment, 4, 40, 0.3999997266515118, 87800
2023, 24500.0, 36750.0, 0.0, 03EGTNW032, 2024-01-24 15:09:39, FundingCommitment, 6, 40, 0.4, 122500
2024, 24500.0, 36750.0, 0.0, 03EGTNW032, 2024-01-24 15:09:39, FundingCommitment, 6, 40, 0.4, 122500
2023, 25386.66, 38080.01, 0.0, 03EGTNW033, 2024-01-24 15:09:40, FundingCommitment, 7, 40, 0.39999987394958647, 108800
2024, 18133.33, 27200.0, 0.0, 03EGTNW033, 2024-01-24 15:09:40, FundingCommitment, 5, 40, 0.3999999558823497, 108800
2023, 16666.66, 25000.01, 0.0, 03EGTNW034, 2024-01-24 15:09:41, FundingCommitment, 4, 40, 0.39999980800001533, 125000
2024, 33333.33, 50000.0, 0.0, 03EGTNW034, 2024-01-24 15:09:41, FundingCommitment, 8, 40, 0.39999997599999904, 125000
2023, 15833.33, 23750.0, 0.0, 03EGTNW035, 2024-01-24 15:09:42, FundingCommitment, 5, 40, 0.39999994947367995, 95000
2024, 22166.66, 33250.01, 0.0, 03EGTNW035, 2024-01-24 15:09:42, FundingCommitment, 7, 40, 0.39999985563910645, 95000
2023, 20833.33, 31250.0, 0.0, 03EGTNW036, 2024-01-24 15:09:42, FundingCommitment, 5, 40, 0.39999996159999757, 125000
2024, 29166.66, 43750.01, 0.0, 03EGTNW036, 2024-01-24 15:09:42, FundingCommitment, 7, 40, 0.3999998902857193, 125000
2023, 16666.66, 25000.01, 0.0, 03EGTNW037, 2024-01-24 15:09:43, FundingCommitment, 4, 40, 0.39999980800001533, 125000
2024, 33333.33, 50000.0, 0.0, 03EGTNW037, 2024-01-24 15:09:43, FundingCommitment, 8, 40, 0.39999997599999904, 125000
2024, 41983.33, 62975.0, 0.0, 03EGTRP004, 2024-01-24 15:09:44, FundingCommitment, 11, 40, 0.39999998094481876, 114500
2025, 3816.66, 5725.01, 0.0, 03EGTRP004, 2024-01-24 15:09:44, FundingCommitment, 1, 40, 0.39999916157234533, 114500
2023, 12860.0, 19290.0, 0.0, 03EGTSN002, 2024-01-24 15:09:45, FundingCommitment, 3, 40, 0.4, 128600
